,source,url,title,timestamp,label
2481,cnbc,https://www.cnbcindonesia.com/news/20220921082023-4-373735/bukan-bank-dunia-adb-beri-kabar-gak-enak-ekonomi-ri-cs,"Bukan Bank Dunia, ADB Beri Kabar Gak Enak Ekonomi RI Cs",15-20-2022 00:00:00,properti
2482,detik,https://news.detik.com/berita/d-5208363/link-and-match-pendidikan-vokasi--dunia-kerja-kemendikbud-gaet-industri,"Link and Match Pendidikan Vokasi & Dunia Kerja, Kemendikbud Gaet Industri",10 Okt 2020 19:25 WIB,industri
2483,detik,https://inet.detik.com/fotoinet/d-5940610/10-tingkah-kocak-perkara-gagal-paham-teknologi,10 Tingkah Kocak Perkara Gagal Paham Teknologi,13 Feb 2022 18:11 WIB,teknologi
2484,cnbc,https://www.cnbcindonesia.com/market/20221010153608-17-378562/duh-ri-beneran-bakal-alami-kiamat-properti-nggak-ya,Duh... RI Beneran Bakal Alami Kiamat Properti Nggak Ya?,18-20-2022 00:00:00,teknologi
2485,cnbc,https://www.cnbcindonesia.com/news/20221018090931-4-380477/ekonomi-gelap-di-mana-data-sebut-ri-cs-terang-tahun-depan,"Ekonomi Gelap di Mana? Data Sebut RI Cs ""Terang"" Tahun Depan",17-20-2022 00:00:00,perang
2486,cnn,https://www.cnnindonesia.com/nasional/20221006151759-32-857197/anies-soal-rencana-kunjungi-demokrat-tunggu-besok-saja,Anies soal Rencana Kunjungi Demokrat: Tunggu Besok Saja,2022-10-20 12:24:24,pemerintahan
2487,kompas,http://www.kompas.com/edu/read/2022/08/12/192529371/peringati-hakteknas-2022-nadiem-komitmen-dorong-inovasi-ekosistem-teknologi,"Peringati Hakteknas 2022, Nadiem Komitmen Dorong Inovasi Ekosistem Teknologi Kemendikbud Ristek","12/08/2022, 19:25 WIB",teknologi
2488,cnbc,https://www.cnbcindonesia.com/market/20220914014547-17-371854/raja-charles-tajir-tapi-masih-kalah-sama-konglomerat-ri-loh,"Raja Charles Tajir, Tapi Masih Kalah Sama Konglomerat RI Loh!",18-20-2022 00:00:00,properti
2489,detik,https://finance.detik.com/properti/d-5945026/7-raja-properti-terkaya-di-ri-siapa-saja,"7 'Raja' Properti Terkaya di RI, Siapa Saja?",16 Feb 2022 15:15 WIB,properti
2490,detik,https://finance.detik.com/berita-ekonomi-bisnis/d-5688953/rencana-pemerintah-uji-coba-wfo-100,Rencana Pemerintah Uji Coba WFO 100%,20 Agu 2021 05:30 WIB,industri
2491,kompas,http://www.kompas.com/global/read/2022/09/22/061500270/-populer-global-mobilisasi-parsial-rusia-kerja-santai-gaji-besar-pengasuh,[POPULER GLOBAL] Mobilisasi Parsial Rusia | Kerja Santai Gaji Besar Pengasuh Kucing,"22/09/2022, 06:15 WIB",perang
2492,cnn,https://www.cnnindonesia.com/ekonomi/20201021143814-92-561064/chatib-basri-soal-industri-40-di-ri-masalah-di-pemerintah,Chatib Basri soal Industri 4.0 di RI: Masalah di Pemerintah,2022-10-20 12:35:42,industri
2493,detik,https://news.detik.com/berita/d-6078417/jokowi-di-as-serukan-setop-perang-legislator-pd-harap-ada-langkah-nyata,"Jokowi di AS Serukan Setop Perang, Legislator PD Harap Ada Langkah Nyata",15 Mei 2022 08:45 WIB,perang
2494,cnbc,https://www.cnbcindonesia.com/lifestyle/20221015144920-33-379992/indonesia-siapkan-visa-spesial-orang-kaya-apa-kelebihannya,"Indonesia Siapkan Visa Spesial Orang Kaya, Apa Kelebihannya?",15-20-2022 00:00:00,industri
2495,cnn,https://www.cnnindonesia.com/nasional/20221013142221-32-860116/nasdem-akui-anies-antitesis-jokowi-buat-zulfan-lindan-dinonaktifkan,Nasdem Akui 'Anies Antitesis Jokowi' Buat Zulfan Lindan Dinonaktifkan,2022-10-20 12:24:30,pemerintahan
2496,cnn,https://www.cnnindonesia.com/ekonomi/20211103150529-92-716114/evergrande-klaim-serahkan-57-ribu-unit-properti-ke-pembeli,Evergrande Klaim Serahkan 57 Ribu Unit Properti ke Pembeli,2022-10-20 12:33:51,properti
2497,cnn,https://www.cnnindonesia.com/nasional/20221008083810-32-857918/momen-puan-airlangga-hartarto-jalan-santai-di-monas,Momen Puan-Airlangga Hartarto Jalan Santai di Monas,2022-10-20 12:24:25,pemerintahan
2498,cnbc,https://www.cnbcindonesia.com/tech/20221017151239-37-380310/heboh-drone-rusia-misteri-ufo-di-langit-ukraina-terbongkar,"Heboh Drone Rusia, Misteri UFO di Langit Ukraina Terbongkar",17-20-2022 00:00:00,perang
2499,cnn,https://www.cnnindonesia.com/internasional/20190726132600-134-415746/inggris-kerahkan-kapal-perang-amankan-selat-hormuz-dari-iran,Inggris Kerahkan Kapal Perang Amankan Selat Hormuz dari Iran,2022-10-20 12:27:03,perang
2500,kompas,http://www.kompas.com/edu/read/2022/08/08/131715271/prodi-bisnis-digital-itk-relevan-dengan-perkembangan-zaman,"Prodi Bisnis Digital ITK, Relevan dengan Perkembangan Zaman","08/08/2022, 13:17 WIB",teknologi
2501,cnn,https://www.cnnindonesia.com/nasional/20221006121017-32-857052/waketum-nasdem-respons-opsi-andika-sampai-yenny-jadi-cawapres-anies,Waketum NasDem Respons Opsi Andika sampai Yenny Jadi Cawapres Anies,2022-10-20 12:24:18,pemerintahan
2502,detik,https://finance.detik.com/berita-ekonomi-bisnis/d-5987474/pelaku-industri-mulai-vaksinasi-booster-covid-19,Pelaku Industri Mulai Vaksinasi Booster COVID-19,17 Mar 2022 10:33 WIB,industri
2503,cnbc,https://www.cnbcindonesia.com/news/20221017113051-4-380219/berkah-batu-bara-ekspor-september-2022-masih-tumbuh-202,"Berkah Batu Bara, Ekspor September 2022 Masih Tumbuh 20,2%",17-20-2022 00:00:00,industri
2504,cnbc,https://www.cnbcindonesia.com/market/20221019153221-17-380954/sempat-bikin-jantungan-ihsg-tutup-hari-hijau-lagi,"Sempat Bikin Jantungan, IHSG Tutup Hari Hijau Lagi",17-20-2022 00:00:00,pemerintahan
2505,cnn,https://www.cnnindonesia.com/ekonomi/20201119134522-92-571864/kemenperin-target-pangkas-nilai-impor-rp36-triliun,"Kemenperin Target Pangkas Nilai Impor Rp3,6 Triliun",2022-10-20 12:35:37,industri
2506,detik,https://www.detik.com/jatim/bisnis/d-5961110/kadin-beberkan-dampak-perang-rusia-ukraina-untuk-ekonomi-jatim,Kadin Beberkan Dampak Perang Rusia-Ukraina untuk Ekonomi Jatim,27 Feb 2022 14:24 WIB,perang
2507,kompas,http://www.kompas.com/global/read/2022/09/23/091500470/menlu-as--dunia-harus-hentikan-ancaman-nuklir-rusia-yang-sembrono-,Menlu AS: Dunia Harus Hentikan Ancaman Nuklir Rusia yang Sembrono ,"23/09/2022, 09:15 WIB",perang
2508,cnn,https://www.cnnindonesia.com/ekonomi/20220103142948-92-741944/perdagangan-saham-evergrande-disetop-per-3-januari-2022,Perdagangan Saham Evergrande Disetop per 3 Januari 2022,2022-10-20 12:33:41,properti
2509,kompas,http://otomotif.kompas.com/read/2022/09/14/071200815/pemerintah-dorong-penggunaan-kendaraan-listrik-ini-kata-pengamat-otomotif,"Pemerintah Dorong Penggunaan Kendaraan Listrik, Ini Kata Pengamat Otomotif","14/09/2022, 07:12 WIB",pemerintahan
2510,kompas,http://megapolitan.kompas.com/read/2022/09/22/09560191/anies-resmikan-4-pasar-pemerintah-berikut-lokasi-lengkapnya,"Anies Resmikan 4 Pasar Pemerintah, Berikut Lokasi Lengkapnya","22/09/2022, 09:56 WIB",pemerintahan
2511,kompas,http://www.kompas.com/properti/read/2022/06/03/204530621/pandemi-covid-19-mulai-reda-harga-properti-di-indonesia-masih-stagnan,"Pandemi Covid-19 Mulai Reda, Harga Properti di Indonesia Masih Stagnan","03/06/2022, 20:45 WIB",properti
2512,kompas,http://denpasar.kompas.com/read/2022/08/23/202638678/tari-kecak-gerakan-pola-lantai-properti-iringan-dan-maknanya,"Tari Kecak: Gerakan, Pola Lantai, Properti, Iringan, dan Maknanya","23/08/2022, 20:26 WIB",properti
2513,detik,https://www.detik.com/edu/beasiswa/d-5941895/british-council-buka-beasiswa-stem-lagi-buat-mahasiswi-yang-mau-kuliah-di-uk,"British Council Buka Beasiswa STEM Lagi, buat Mahasiswi yang Mau Kuliah di UK!",14 Feb 2022 17:30 WIB,teknologi
2514,kompas,http://tekno.kompas.com/read/2022/10/03/09000037/aset-xiaomi-senilai-rp-104-triliun-dibekukan-pemerintah-india,"Aset Xiaomi Senilai Rp 10,4 Triliun Dibekukan Pemerintah India","04/10/2022, 07:31 WIB",pemerintahan
2515,cnbc,https://www.cnbcindonesia.com/market/20221017073308-17-380149/ekonom-top-dunia-sebut-krisis-2023-akan-lebih-ngeri-dari-2008,Ekonom Top Dunia Sebut Krisis 2023 Akan lebih Ngeri dari 2008,16-20-2022 00:00:00,perang
2516,cnn,https://www.cnnindonesia.com/ekonomi/20211025061119-92-711730/pilihan-saham-potensi-cuan-pekan-ini,Pilihan Saham Potensi Cuan Pekan Ini,2022-10-20 12:33:50,properti
2517,kompas,http://travel.kompas.com/read/2022/09/06/133912127/harga-bbm-naik-bikin-industri-perhotelan-tertekan,Harga BBM Naik Bikin Industri Perhotelan Tertekan,"06/09/2022, 13:39 WIB",industri
2518,cnbc,https://www.cnbcindonesia.com/mymoney/20221018074100-72-380466/pendaftaran-p3k-guru-segera-dibuka-intip-dulu-nih-gajinya,"Pendaftaran P3K Guru Segera Dibuka, Intip Dulu Nih Gajinya!",17-20-2022 00:00:00,pemerintahan
2519,cnn,https://www.cnnindonesia.com/ekonomi/20200917131152-92-547632/psbb-serapan-kantor-dan-mal-di-jakarta-anjlok-58-persen,"PSBB, Serapan Kantor dan Mal di Jakarta Anjlok 58 Persen",2022-10-20 12:33:41,properti
2520,cnn,https://www.cnnindonesia.com/ekonomi/20200221135301-92-476803/jokowi-perintahkan-menperin-jaga-daya-saing-industri-garmen,Jokowi Perintahkan Menperin Jaga Daya Saing Industri Garmen,2022-10-20 12:35:38,industri
2521,detik,https://www.detik.com/jatim/berita/d-6170051/bolehkah-puasa-arafah-saat-sudah-ada-yang-merayakan-idul-adha,Bolehkah Puasa Arafah Saat Sudah Ada yang Merayakan Idul Adha?,09 Jul 2022 03:33 WIB,pemerintahan
2522,detik,https://news.detik.com/berita/d-5199006/baleg-dpr-ri-pemerintah-setujui-ruu-ciptaker-dibawa-ke-paripurna,Baleg DPR RI-Pemerintah Setujui RUU Ciptaker Dibawa ke Paripurna,04 Okt 2020 07:18 WIB,pemerintahan
2523,detik,https://www.detik.com/jatim/jatim-moncer/d-6317808/rei-jatim-proyeksikan-sektor-properti-jatim-tumbuh-20-di-2022,REI Jatim Proyeksikan Sektor Properti Jatim Tumbuh 20% di 2022,28 Sep 2022 18:34 WIB,properti
2524,kompas,http://www.kompas.com/properti/read/2022/07/30/210000521/kemenhub-gandeng-itb-dan-ugm-tinjau-kesiapan-operasi-kereta-cepat-dan,Kemenhub Gandeng ITB dan UGM Tinjau Kesiapan Operasi Kereta Cepat dan LRT Jabodebek,"30/07/2022, 21:00 WIB",teknologi
2525,cnn,https://www.cnnindonesia.com/ekonomi/20180402124127-78-287548/bi-dan-rei-sepakat-tukar-data-dan-informasi-properti,BI dan REI Sepakat Tukar Data dan Informasi Properti,2022-10-20 12:33:42,properti
2526,cnbc,https://www.cnbcindonesia.com/market/20221018181730-17-380719/yield-sbn-ada-yang-naik-dan-turun-ada-apa-ini,"Yield SBN Ada Yang Naik dan Turun, Ada Apa Ini?",18-20-2022 00:00:00,pemerintahan
2527,cnn,https://www.cnnindonesia.com/nasional/20221010140024-32-858549/survei-litbang-kompas-495-persen-publik-nilai-anies-untungkan-nasdem,"Survei Litbang Kompas: 49,5 Persen Publik Nilai Anies Untungkan NasDem",2022-10-20 12:24:27,pemerintahan
2528,kompas,http://nasional.kompas.com/read/2022/08/02/09155091/debat-capres-sebagai-produk-industri-hiburan,Debat Capres sebagai Produk Industri Hiburan,"02/08/2022, 09:15 WIB",industri
2529,cnn,https://www.cnnindonesia.com/teknologi/20150319192800-199-40430/bill-gates-prediksi-krisis-kesehatan-dunia-akan-datang,Bill Gates Prediksi Krisis Kesehatan Dunia akan Datang,2022-10-20 12:37:10,teknologi
2530,detik,https://finance.detik.com/detiktv/d-6238318/jokowi-usul-anggaran-rp-3000-t-tahun-2023-buat-apa-saja,"Jokowi Usul Anggaran Rp 3.000 T Tahun 2023, Buat Apa Saja?",16 Agu 2022 18:34 WIB,pemerintahan
2531,kompas,http://lifestyle.kompas.com/read/2022/09/10/121207120/tambour-twenty-tandai-20-tahun-kiprah-louis-vuitton-di-industri-jam-tangan,"Tambour Twenty, Tandai 20 Tahun Kiprah Louis Vuitton di Industri Jam Tangan","10/09/2022, 12:12 WIB",industri
2532,cnn,https://www.cnnindonesia.com/ekonomi/20211007233657-92-704936/tips-beli-properti-di-tengah-pandemi,Tips Beli Properti di Tengah Pandemi,2022-10-20 12:33:49,properti
2533,cnn,https://www.cnnindonesia.com/ekonomi/20210416175856-92-630968/penyaluran-gas-industri-harga-khusus-ke-jatim-temui-kendala,Penyaluran Gas Industri Harga Khusus ke Jatim Temui Kendala,2022-10-20 12:35:44,industri
2534,cnn,https://www.cnnindonesia.com/nasional/20221008094815-32-857941/puan-dan-sekilas-wajah-politisi-perempuan-indonesia,Puan dan Sekilas Wajah Politisi Perempuan Indonesia,2022-10-20 12:24:25,pemerintahan
2535,cnn,https://www.cnnindonesia.com/nasional/20221007094213-32-857483/anies-tiba-di-kantor-dpp-demokrat-yel-yel-anies-ahy-bergemuruh,"Anies Tiba di Kantor DPP Demokrat, Yel-yel 'Anies-AHY' Bergemuruh",2022-10-20 12:24:24,pemerintahan
2536,kompas,http://money.kompas.com/read/2022/09/12/210000126/heboh-ulah-hacker-bjorka-pemerintah-dinilai-sudah-saatnya-punya-internet,"Heboh Ulah Hacker Bjorka, Pemerintah Dinilai Sudah Saatnya Punya Internet Mandiri","12/09/2022, 21:00 WIB",pemerintahan
2537,cnn,https://www.cnnindonesia.com/ekonomi/20210825194504-532-685415/realisasi-insentif-rumah-bebas-pajak-dinikmati-7069-pembeli,Realisasi Insentif Rumah Bebas Pajak Dinikmati 7.069 Pembeli,2022-10-20 12:33:48,properti
2538,cnbc,https://www.cnbcindonesia.com/news/20220928062154-4-375472/resesi-di-depan-mata-indonesia-mau-lari-ke-mana,"Resesi di Depan Mata, Indonesia Mau Lari ke Mana?",16-20-2022 00:00:00,perang
2539,cnn,https://www.cnnindonesia.com/nasional/20200716180722-20-525596/panglima-tni-ungkap-perang-jenis-baru-yang-merusak-pikiran,Panglima TNI Ungkap Perang Jenis Baru yang Merusak Pikiran,2022-10-20 12:27:04,perang
2540,detik,https://news.detik.com/foto-news/d-6077394/momen-jokowi-minta-hentikan-perang-di-ktt-khusus-asean-as,Momen Jokowi Minta Hentikan Perang di KTT Khusus ASEAN-AS,14 Mei 2022 11:00 WIB,perang
2541,detik,https://news.detik.com/berita/d-5805946/hadapi-dunia-kerja-menaker-generasi-milenial-harus-kuasai-teknologi,"Hadapi Dunia Kerja, Menaker: Generasi Milenial Harus Kuasai Teknologi",10 Nov 2021 21:03 WIB,teknologi
2542,kompas,http://otomotif.kompas.com/read/2022/08/08/092200515/kredit-kendaraan-bakal-kebal-kenaikan-bi-rate,Kredit Kendaraan Bakal Kebal Kenaikan BI Rate,"08/08/2022, 09:22 WIB",industri
2543,detik,https://finance.detik.com/moneter/d-5891794/beli-rumah-diskon-pajak-50-asuransi-properti-bakal-makin-moncer,"Beli Rumah Diskon Pajak 50%, Asuransi Properti bakal Makin Moncer",10 Jan 2022 16:10 WIB,properti
2544,detik,https://finance.detik.com/properti/d-6098190/tips-buat-milenial-yang-ingin-punya-rumah-sebelum-usia-30-tahun,Tips buat Milenial yang Ingin Punya Rumah Sebelum Usia 30 Tahun,27 Mei 2022 16:56 WIB,properti
2545,detik,https://news.detik.com/berita/d-5697948/mui-keluarkan-taujihat-kebangsaan-minta-pemerintah-tak-alergi-kritik,"MUI Keluarkan Taujihat Kebangsaan, Minta Pemerintah Tak Alergi Kritik",26 Agu 2021 20:28 WIB,pemerintahan
2546,kompas,http://www.kompas.com/properti/read/2022/06/24/183000321/kuartal-i-2022-kredit-properti-tumbuh-hingga-5-persen,"Kuartal I-2022, Kredit Properti Tumbuh Hingga 5 Persen","24/06/2022, 18:30 WIB",properti
2547,kompas,http://www.kompas.com/edu/read/2022/09/10/132549471/mahasiswa-its-inovasi-lampu-morse-untuk-bantu-kinerja-tni-al,Mahasiswa ITS Inovasi Lampu Morse untuk Bantu Kinerja TNI AL,"10/09/2022, 13:25 WIB",teknologi
2548,cnbc,https://www.cnbcindonesia.com/market/20221013085916-17-379331/posisi-ihsg-rawan-doakan-saja-yang-terbaik,"Posisi IHSG Rawan, Doakan Saja yang Terbaik",13-20-2022 00:00:00,perang
2549,cnbc,https://www.cnbcindonesia.com/lifestyle/20221014134939-33-379777/pemerintah-mau-terbitkan-visa-khusus-untuk-miliarder-dunia,Pemerintah Mau Terbitkan Visa Khusus untuk Miliarder Dunia,14-20-2022 00:00:00,industri
2550,cnn,https://www.cnnindonesia.com/ekonomi/20220125154834-92-751034/daftar-pekerjaan-manusia-yang-rentan-tergilas-teknologi,Daftar Pekerjaan Manusia yang Rentan Tergilas Teknologi,2022-10-20 12:37:20,teknologi
2551,kompas,http://money.kompas.com/read/2022/07/25/083000626/gelar-diskusi-traveloka-dan-aws-dukung-pencapaian-sdgs-di-sektor-teknologi-dan,"Gelar Diskusi, Traveloka dan AWS Dukung Pencapaian SDGs di Sektor Teknologi dan Pariwisata","25/07/2022, 08:30 WIB",teknologi
2552,cnbc,https://www.cnbcindonesia.com/market/20221019121524-17-380881/dolar-as-nyaris-rp15500-bos-bi-kami-terus-intervensi,"Dolar AS Nyaris Rp15.500, Bos BI: Kami Terus Intervensi!",18-20-2022 00:00:00,perang
2553,cnbc,https://www.cnbcindonesia.com/news/20221014132428-8-379764/dubes-ukraina-penyerangan-jembatan-krimea-adalah-drama-putin,Dubes Ukraina: Penyerangan Jembatan Krimea adalah Drama Putin,14-20-2022 00:00:00,perang
2554,detik,https://finance.detik.com/berita-ekonomi-bisnis/d-5058812/150-perusahaan-mau-cabut-dari-china-ri-buka-karpet-merah,"150 Perusahaan Mau Cabut dari China, RI Buka Karpet Merah",18 Jun 2020 15:45 WIB,industri
2555,kompas,http://www.kompas.com/edu/read/2022/07/31/070700671/lavita-jadi-lulusan-pertama-prodi-magister-teknologi-nano-itb,Lavita Jadi Lulusan Pertama Prodi Magister Teknologi Nano ITB,"31/07/2022, 07:07 WIB",teknologi
2556,kompas,http://www.kompas.com/properti/read/2022/07/19/204500621/ternyata-jamur-bisa-dibuat-jadi-material-pengganti-beton,"Ternyata, Jamur Bisa Dibuat Jadi Material Pengganti Beton","19/07/2022, 20:45 WIB",industri
2557,cnbc,https://www.cnbcindonesia.com/news/20221013073843-4-379306/4-negara-asia-ini-jadi-musuh-putin-ada-1-tetangga-ri,"4 Negara Asia Ini Jadi Musuh Putin,  Ada 1 Tetangga RI",18-20-2022 00:00:00,perang
2558,cnn,https://www.cnnindonesia.com/ekonomi/20180310071747-92-281922/merasa-tertipu-puluhan-konsumen-sipoa-grup-mengadu-ke-dpr,"Merasa Tertipu, Puluhan Konsumen Sipoa Grup Mengadu ke DPR",2022-10-20 12:33:42,properti
2559,detik,https://finance.detik.com/industri/d-5111936/siap-siap-bakal-ada-3-stimulus-baru-buat-industri,Siap-siap! Bakal Ada 3 Stimulus Baru Buat Industri,29 Jul 2020 05:36 WIB,industri
2560,detik,https://finance.detik.com/berita-ekonomi-bisnis/d-5491185/teten-bicara-peran-umkm-dorong-industri-manufaktur-emang-bisa,"Teten Bicara Peran UMKM Dorong Industri Manufaktur, Emang Bisa?",12 Mar 2021 18:20 WIB,industri
2561,detik,https://finance.detik.com/berita-ekonomi-bisnis/d-5213136/beda-ramalan-pemerintah-dan-imf-soal-ekonomi-ri,Beda Ramalan Pemerintah dan IMF soal Ekonomi RI,14 Okt 2020 13:04 WIB,pemerintahan
2562,kompas,http://www.kompas.com/properti/read/2022/06/29/094925121/populer-properti-300-sertifikat-tanah-disita-blbi-dipastikan-tak,[POPULER PROPERTI] 300 Sertifikat Tanah Disita BLBI Dipastikan Tak Rugikan Warga Jasinga,"29/06/2022, 09:49 WIB",properti
2563,kompas,http://money.kompas.com/read/2022/09/12/140000826/inflasi-dan-kenaikan-bbm-berdampak-pada-industri-multifinance-bagaimana-cara,"Inflasi dan Kenaikan BBM Berdampak pada Industri Multifinance, Bagaimana Cara Menghadapinya?","12/09/2022, 14:00 WIB",industri
2564,cnbc,https://www.cnbcindonesia.com/news/20221012142138-4-379181/soal-pensiun-pltu-begini-sikap-produsen-listrik-swasta,"Soal Pensiun PLTU, Begini Sikap Produsen Listrik Swasta",18-20-2022 00:00:00,teknologi
2565,detik,https://inet.detik.com/law-and-policy/d-5787969/ri-bisa-jadi-raja-digital-asean-menkominfo-pemuda-kuasai-teknologi,"RI Bisa Jadi Raja Digital ASEAN, Menkominfo: Pemuda, Kuasai Teknologi!",29 Okt 2021 13:36 WIB,teknologi
2566,cnn,https://www.cnnindonesia.com/nasional/20201027151310-32-563317/nadiem-272-ribu-kerja-sama-terjalin-antara-smk-dan-industri,Nadiem: 272 Ribu Kerja Sama Terjalin Antara SMK dan Industri,2022-10-20 12:35:42,industri
2567,cnbc,https://www.cnbcindonesia.com/market/20220921133246-17-373868/covid-mulai-pergi-premi-asuransi-properti-tumbuh-364,"Covid Mulai 'Pergi', Premi Asuransi Properti Tumbuh 36,4%",15-20-2022 00:00:00,properti
2568,cnn,https://www.cnnindonesia.com/tv/20190917230237-413-431403/video-solusi-teknologi-membakar-sampah,VIDEO: Solusi Teknologi Membakar Sampah,2022-10-20 12:37:15,teknologi
2569,cnn,https://www.cnnindonesia.com/ekonomi/20210922151750-92-697925/evergrande-janji-bayar-kupon-obligasi-domestik-besok,Evergrande Janji Bayar Kupon Obligasi Domestik Besok,2022-10-20 12:33:48,properti
2570,cnn,https://www.cnnindonesia.com/nasional/20221010081304-32-858382/usung-anies-nasdem-terancam-di-sisi-jokowi-tapi-untung-di-pemilu-2024,"Usung Anies, Nasdem Terancam di Sisi Jokowi Tapi Untung di Pemilu 2024",2022-10-20 12:24:26,pemerintahan
2571,kompas,http://nasional.kompas.com/read/2022/09/22/18434481/nasdem-tak-khawatir-berkoalisi-dengan-partai-oposisi-pemerintah-pak-jokowi,Nasdem Tak Khawatir Berkoalisi dengan Partai Oposisi Pemerintah: Pak Jokowi Berhati Luas,"22/09/2022, 18:43 WIB",pemerintahan
2572,cnbc,https://www.cnbcindonesia.com/news/20221019074254-4-380772/asia-siaga-perang-kim-jong-un-ngamuk-tembak-250-artileri,"Asia Siaga Perang! Kim Jong Un Ngamuk, Tembak 250 Artileri",18-20-2022 00:00:00,perang
2573,detik,https://news.detik.com/berita/d-5097562/pemerintah-pantau-46493-kasus-suspek-corona-pada-17-juli,Pemerintah Pantau 46.493 Kasus Suspek Corona pada 17 Juli,17 Jul 2020 16:08 WIB,pemerintahan
2574,kompas,http://www.kompas.com/tren/read/2022/10/03/113000965/sejarah-gas-air-mata-dari-senjata-perang-hingga-digunakan-kepolisian,"Sejarah Gas Air Mata, dari Senjata Perang hingga Digunakan Kepolisian","03/10/2022, 11:30 WIB",perang
